operator,variant,N,selectivity_target,selectivity_achieved,groups_G,skew,run_id,kernel_ms,h2d_ms,d2h_ms,end2end_ms,rows_per_s,eff_GBps,correct
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,3,2.37693,0,0.011354,3.0233,4.20711e+09,50.6168,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,3,15.9699,0,0.004686,16.5725,6.26178e+08,10.0189,0
scan_filter_count,base,10000000,1,1,0,uniform,4,0.811875,0.003958,0.002656,1.0852,1.23172e+10,49.2687,1
projection_expr_compact,base,10000000,1,1,0,uniform,4,2.94349,0.005052,0.003593,3.3952,3.39733e+09,54.3573,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,4,2.35568,0,0.012447,2.9517,4.24506e+09,51.0734,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,4,16.2699,0,0.006457,17.2511,6.1463e+08,9.83409,0
scan_filter_count,base,10000000,1,1,0,uniform,5,0.793541,0.00302,0.0025,1.1256,1.26017e+10,50.407,1
projection_expr_compact,base,10000000,1,1,0,uniform,5,2.89229,0.00302,0.002968,3.4837,3.45747e+09,55.3195,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,5,2.23526,0,0.010937,2.9749,4.47375e+09,53.8248,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,5,16.4072,0,0.005676,17.1087,6.09487e+08,9.7518,0
scan_filter_count,base,10000000,1,1,0,uniform,6,0.98776,0.003854,0.002916,1.3324,1.01239e+10,40.4957,1
projection_expr_compact,base,10000000,1,1,0,uniform,6,2.78047,0.003541,0.003333,3.6342,3.59652e+09,57.5443,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,6,2.21547,0,0.012447,2.7653,4.51372e+09,54.3057,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,6,16.1042,0,0.004582,16.7396,6.20957e+08,9.93532,0
scan_filter_count,base,10000000,1,1,0,uniform,7,0.786197,0.003593,0.0025,1.0634,1.27195e+10,50.8778,1
projection_expr_compact,base,10000000,1,1,0,uniform,7,2.87219,0.00302,0.003072,3.4427,3.48167e+09,55.7067,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,7,2.2588,0,0.010833,3.098,4.42713e+09,53.2639,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,7,16.3002,0,0.006301,17.1008,6.13489e+08,9.81583,0
scan_filter_count,base,10000000,1,1,0,uniform,8,0.815468,0.004479,0.002656,1.1536,1.22629e+10,49.0516,1
projection_expr_compact,base,10000000,1,1,0,uniform,8,3.08068,0.003437,0.002968,3.5544,3.24604e+09,51.9366,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,8,2.34588,0,0.015833,2.9422,4.26278e+09,51.2866,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,8,16.6538,0,0.005364,17.49,6.00463e+08,9.60742,0
scan_filter_count,base,10000000,1,1,0,uniform,9,0.819739,0.004479,0.002552,1.2332,1.2199e+10,48.796,1
projection_expr_compact,base,10000000,1,1,0,uniform,9,2.8588,0.003593,0.003697,3.5368,3.49797e+09,55.9675,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,9,2.255,0,0.013802,2.8935,4.43459e+09,53.3537,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,9,16.3798,0,0.005676,17.0611,6.10506e+08,9.76811,0
